Date_time,Tweet
2019-03-10 12:30:39,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:30:38,b'RT @legend_celeb: Polling - April 11\nResults - May 23\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\n#Elections2019'
2019-03-10 12:30:34,"b'RT @indsamachar: Total 7 phases of election, the dates are following #ElectionCommission #Elections2019 #ElectionCommissionOfIndia https://\xe2\x80\xa6'"
2019-03-10 12:30:34,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:30:31,b'RT @DeeptiSachdeva_: #BREAKING \n\nNO ASSEMBLY ELECTIONS IN J&amp;K for now.\n\n#JammuAndKashmir #ElectionCommission #2019Elections #Elections2019'
2019-03-10 12:30:30,b'RT @Neeraj_2019: #ElectionCommission #Elections2019 \n\n100% VVPAT backed Polls! \nCongratulations to ECI @SpokespersonECI for this milestone!\xe2\x80\xa6'
2019-03-10 12:30:27,"b'In #Karnataka, elections will be on April 18th, and April 23rd, on two phases, 14 seats in each phases..... Buckle\xe2\x80\xa6 https://t.co/SQIGB3FCwD'"
2019-03-10 12:30:24,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:30:23,"b'RT @otvnews: 4 Lok Sabha seats of #Odisha will go for polls in first phase (April  11), 5 LS seats in second phase (April 18), 6 LS seats e\xe2\x80\xa6'"
2019-03-10 12:30:20,"b'Andhra Pradesh polling: April 11, Thursday\nTelangana - same day.\nCounting: May 23, Thursday\n#ElectionCommission\xe2\x80\xa6 https://t.co/QwBh8nfhmN'"
2019-03-10 12:30:15,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:30:14,"b'RT @otvnews: 4 Lok Sabha seats of #Odisha will go for polls in first phase (April  11), 5 LS seats in second phase (April 18), 6 LS seats e\xe2\x80\xa6'"
2019-03-10 12:30:10,"b""So it's a six-phase election for #WestBengal this time around. Here's a picture I had clicked on polling day during\xe2\x80\xa6 https://t.co/4nvEdVisUB"""
2019-03-10 12:30:08,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:30:06,b'RT @sunetrac: anyone else confused with the way CEC is announcing? #Elections2019'
2019-03-10 12:30:04,b'Election polling season - April 11th - May 19th - in 7 phases announced. Model code of conduct kicks in from today. #elections2019'
2019-03-10 12:30:02,b'Haryana will vote on the 12th of May and counting will 23rd of May. Praying for a safe election campaign. Looking f\xe2\x80\xa6 https://t.co/gT88HCNSD4'
2019-03-10 12:30:02,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:30:00,"b'RT @CinemaPichhi: Who\xe2\x80\x99s going to be the next Prime Minister of India? \n\n23rd May is the date to know the answer. In all probability, it is\xe2\x80\xa6'"
2019-03-10 12:30:00,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:30:00,"b'Election dates are out: Experts say don\xe2\x80\x99t wait for the outcome, rally likely | #LokSabhaElections2019,\xe2\x80\xa6 https://t.co/e0Sd1MfjjY'"
2019-03-10 12:30:00,b'Who will win the elections on 23 May 2019 ?\n\n#Modi2019Wave #ModiOnceMore #Elections2019 #ElectionCommission #LokSabhaElection2019'
2019-03-10 12:30:00,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:29:59,b'Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionCommission'
2019-03-10 12:29:55,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:54,b'RT @NairShilpa1308: DMK leader Kanimozhi was interviewed by her brother and party president MK Stalin along with other senior leaders for t\xe2\x80\xa6'
2019-03-10 12:29:53,b'RT @OriginalAnmol: Today Election Commission is going to announce the dates for elections in India. I urge everyone (above age 18)to vote i\xe2\x80\xa6'
2019-03-10 12:29:53,b'RT @arunthodupuzha: Kerala will go to polling booths on April 23 #ElectionCommission #Elections2019'
2019-03-10 12:29:51,b'RT @moneycontrolcom: #Elections2019 \n- Phase1 in 91 constituencies in 20 states\n- Phase2 in 97 const in 13 states\n- Phase3 in 115 const in\xe2\x80\xa6'
2019-03-10 12:29:50,b'RT @Shin_Jung_Tae: April 11th Andhra Pradesh Elections\nAntaga who will win? \nJanasena First time kabati pettala godava cheykandi \xf0\x9f\x99\x83\n#Electio\xe2\x80\xa6'
2019-03-10 12:29:50,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:49,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:29:43,b'RT @AninBanerjee: BREAKING:\n\nPOLL DATES\n\nPhase 1: 11th April\xc2\xa0\n\nPhase 2: 18th April\n\nPhase 3: 23rd April\n\nPhase 4: 29th April\n\nPhase 5: 6th\xe2\x80\xa6'
2019-03-10 12:29:36,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:35,b'#AP #Odisha #Sikkim #Arunachal legislative assembly elections along with general electuons. #Elections2019 #ElectionCommission'
2019-03-10 12:29:34,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:33,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:32,b'One of the best steps the ECI took is that now the candidates must disclose their criminal charges and background n\xe2\x80\xa6 https://t.co/lHiOpl1alf'
2019-03-10 12:29:31,b'#Elections2019: No state polls in Jammu and Kashmir for now; only parliamentary elections: Election Commission'
2019-03-10 12:29:29,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:29:28,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:29:27,b'How can you include an important state like #AndhraPradesh in phase 1 of #elections2019 ?Both assembly and parliame\xe2\x80\xa6 https://t.co/6OC9wpjF7w'
2019-03-10 12:29:22,b'RT @sunetrac: anyone else confused with the way CEC is announcing? #Elections2019'
2019-03-10 12:29:22,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:29:21,"b'#Elections2019 | Only parliamentary elections announcement for J&amp;K as yet, says CEC. #ElectionCommission \n\nRead mor\xe2\x80\xa6 https://t.co/6qidwrD40A'"
2019-03-10 12:29:20,b'Let the game begins \xf0\x9f\x92\xa5\nLet the rivalry begins \xe2\x9a\x94\nGame called as democracy \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nBut the game decision is in our fingers\xe2\x80\xa6 https://t.co/k2cHbJqdnh'
2019-03-10 12:29:19,b'25th nomination last date \nBiggest looser in this election gonna be janasena ...\nAlmost out of co.petition even in\xe2\x80\xa6 https://t.co/hS1HHsCbQW'
2019-03-10 12:29:18,b'Less.time...April 29th pettina bagundedi \xe2\x98\xb9\xef\xb8\x8f\n#AndhraPradesh\n#Elections2019'
2019-03-10 12:29:16,"b'Elections in states in different phases : \n\nGoing in Five phases\nJammu and Kashmir\n\nGoing in seven phases \nBihar, W\xe2\x80\xa6 https://t.co/NtQWekzrVf'"
2019-03-10 12:29:16,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:16,b'Date sheet of political board exams released by EC :\n\n7 phases.\n11th April first phase. \n23rd May result.\xe2\x80\xa6 https://t.co/1VEDAB9yn9'
2019-03-10 12:29:15,b'#Elections2019 #LokSabhaElections2019\n\nLok Sabha polls will be held in seven phases from April 11 to May 19. All yo\xe2\x80\xa6 https://t.co/T4wFJLOMFh'
2019-03-10 12:29:12,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:12,b'RT @DeeptiSachdeva_: #BREAKING \n\nNO ASSEMBLY ELECTIONS IN J&amp;K for now.\n\n#JammuAndKashmir #ElectionCommission #2019Elections #Elections2019'
2019-03-10 12:29:11,"b'TN byelections on the same date, most likely even though he did not say statewise details for byelections. \n\nTo be\xe2\x80\xa6 https://t.co/4gddD025VX'"
2019-03-10 12:29:10,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:08,"b'RT @moneycontrolcom: #ElectionsWithMC | Delhi to vote on May 12. #Elections2019 voting to begin from April 11, results to be announced on M\xe2\x80\xa6'"
2019-03-10 12:29:06,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:29:06,b'RT @moneycontrolcom: #ElectionsWithMC | #ElectionCommission announces poll schedule:\n1st Phase - 91 seats\n2nd Phase - 97 seats\n3rd Phase -\xe2\x80\xa6'
2019-03-10 12:29:02,b'AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:28:59,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:53,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:50,b'RT @Rhythms22: 23rd May is Result Day.#VoteforIndia @republic  \n\n15 million new voters are in the18-19age group\n\n10 lakhs polling stations\xe2\x80\xa6'
2019-03-10 12:28:50,b'One more month #Elections2019'
2019-03-10 12:28:49,b'RT @sunetrac: anyone else confused with the way CEC is announcing? #Elections2019'
2019-03-10 12:28:49,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:28:49,b'RT @MGliksmanMDPhD: Labor leads Coalition in poll two weeks before NSW election https://t.co/i5dUHSZHdl @smh A senior Liberal said @ScottMo\xe2\x80\xa6'
2019-03-10 12:28:49,"b'RT @rayonkiran29: Breaking News:\n@narendramodi will address  Next ""Man ki Bat"" on 26th May, 2019 on Sunday.\n\n#ElectionCommission\n#Elections\xe2\x80\xa6'"
2019-03-10 12:28:48,b'The #ElectionCommission needs to learn better use of infographics. So many gaffes while reading out dates. Election\xe2\x80\xa6 https://t.co/PNLyB7XDvN'
2019-03-10 12:28:45,b'RT @MRV_PavanKumar: Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionComm\xe2\x80\xa6'
2019-03-10 12:28:45,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:44,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:42,b'RT @legend_celeb: Polling - April 11\nResults - May 23\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\n#Elections2019'
2019-03-10 12:28:41,b'RT @SSMusicTweet: #Elections2019 schedule Officially announced.\n\nPhase 1 - April 11\nPhase 2 - April 18\nPhase 3 - April 23\nPhase 4 - April 2\xe2\x80\xa6'
2019-03-10 12:28:39,"b'Assembly elections for AP, Odisha, Sikkim, Arunachal same date as that of Lok Sabha one for the states. \n#Elections2019'"
2019-03-10 12:28:36,"b'RT @thenewsminute: Andhra Pradesh, all 25 seats to go to polls on April 11. Telangana 17 seats also to go to polls on April 11. #Elections2\xe2\x80\xa6'"
2019-03-10 12:28:35,b'RT @bhavikajTOI: Maharashtra to have general elections in four phases #GeneralElections2019 #Elections2019 #Elections2019 @TOIMumbai'
2019-03-10 12:28:35,b'No announcement about ...\n#ElectionCommission #LokSabhaElections2019 #Elections2019 https://t.co/CyDMh6BTxg'
2019-03-10 12:28:35,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:34,b'RT @Shin_Jung_Tae: April 11th Andhra Pradesh Elections\nAntaga who will win? \nJanasena First time kabati pettala godava cheykandi \xf0\x9f\x99\x83\n#Electio\xe2\x80\xa6'
2019-03-10 12:28:32,b'RT @BloombergQuint: #Elections2019 | Polling dates across states in the seven-phase election. #ElectionCommission \n\nRead more: https://t.co\xe2\x80\xa6'
2019-03-10 12:28:31,"b'RT @RaghulRam17: Polling in Tamil Nadu to be held in a single phase, on April 18, Results to be declared on May 23. \n\n#Elections2019 #Elect\xe2\x80\xa6'"
2019-03-10 12:28:29,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:28:27,"b'#Elections2019\nStates going for polls in different phases \n\nGoing in two phases \nKarnataka, Manipur, Rajasthan, Tri\xe2\x80\xa6 https://t.co/DBjq9OEXID'"
2019-03-10 12:28:27,b'General Election for #AndhraPradesh and #Telangana is on 11th April and the results will be on 23rd April All the b\xe2\x80\xa6 https://t.co/ILAdSIgTN2'
2019-03-10 12:28:27,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:28:27,"b'RT @BloombergQuint: #Elections2019 | J&amp;K will witness a 5-phase election, most states will have only one phase. #ElectionCommission \n\nRead\xe2\x80\xa6'"
2019-03-10 12:28:25,b'Concurrent parliamentary and assembly elections to be held in #Odisha \n#Elections2019'
2019-03-10 12:28:24,"b""The world's largest event is announced. 90 Cr people choose their next government! #Elections2019\xe2\x80\xa6 https://t.co/PnnUt5hixV"""
2019-03-10 12:28:20,"b'What is interesting is that even with total 42 seats, West Bengal will also have #Elections2019 in 7 phases. \nIt se\xe2\x80\xa6 https://t.co/4neTI673PF'"
2019-03-10 12:28:16,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:28:12,"b'RT @otvnews: 4 Lok Sabha seats of #Odisha will go for polls in first phase (April  11), 5 LS seats in second phase (April 18), 6 LS seats e\xe2\x80\xa6'"
2019-03-10 12:28:12,b'23rd May will bring us more close to #CongressMuktBharat..lets vote to end all type of dynastic rule 4m SP-BSP to c\xe2\x80\xa6 https://t.co/sdmHaLEUa8'
2019-03-10 12:28:12,"b""RT @sohinigr: The present government's 5-year term  ends on June 3, 2019. 15 million voters  between the age of 18-19 and 8.3 million new v\xe2\x80\xa6"""
2019-03-10 12:28:11,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:28:09,"b'RT @SujitBisoyiTOI: #Elections2019 Ist phase: 11th April, 2nd phase: 18th April, 3rd Phase: 23rd April, 4th Phase: 29th April, 5th phase: 6\xe2\x80\xa6'"
2019-03-10 12:28:09,b'#loksabha2019 7 phase poll \nDates for 2019 polls \nPhase 1: 11th April\nPhase 2: 18th April \nPhase 3: 23rd April \nPha\xe2\x80\xa6 https://t.co/STlTB8saws'
2019-03-10 12:28:06,"b'1st phase, 11 April - 91 seats.\n2nd phase, 18 April - 97 seats.\n3rd phase, 23 April - 115 seats.\n4th phase, 29 Apri\xe2\x80\xa6 https://t.co/9ntSk2fnEk'"
2019-03-10 12:28:02,b'23rd May is Result Day.#VoteforIndia @republic  \n\n15 million new voters are in the18-19age group\n\n10 lakhs polling\xe2\x80\xa6 https://t.co/xVOIklJlq2'
2019-03-10 12:27:59,b'RT @legend_celeb: Polling - April 11\nResults - May 23\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\n#Elections2019'
2019-03-10 12:27:59,"b""Finally it's gonna start the decider of ruling ..with 7 phase election and tamilnadu and pondy will go one with one\xe2\x80\xa6 https://t.co/tqDUKwaXq6"""
2019-03-10 12:27:51,b'RT @jamesstyan: How many people will realise this entire page 3 in the Sunday Times is in fact a paid for advert about how wonderful Gauten\xe2\x80\xa6'
2019-03-10 12:27:51,b'Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionCommission'
2019-03-10 12:27:50,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:27:49,"b""RT @gunjakapoor: #VVPAT at all polling stations! EVM ain't your excuse for moral victory anymore. #ElectionCommission #Elections2019 #Netag\xe2\x80\xa6"""
2019-03-10 12:27:45,b'A little above thirty days for the first vote to be cast and more than seventy days for the last vote to be counted\xe2\x80\xa6 https://t.co/xzodHHSLJn'
2019-03-10 12:27:44,b'Who you think can move India forward?\nWhom u wl believe for #NewIndia\n#Elections2019\n#ElectionCommission'
